order_item_id,order_id,product_id,quantity,unit_price
945,371,94,4.0,11524.2
946,371,18,5.0,36513.62
947,372,19,2.0,6328.83
948,373,61,5.0,37568.8
949,373,43,1.0,10710.06
950,373,76,4.0,12048.67
951,374,1,4.0,1348.04
952,375,54,2.0,39624.76
953,375,72,4.0,45932.83
954,375,91,5.0,1149.61
955,376,26,2.0,42780.35
956,376,49,3.0,20030.09
958,377,75,3.0,43948.22
959,377,64,5.0,47695.41
960,377,95,4.0,42995.81
961,378,4,1.0,4438.25
962,378,20,3.0,4032.13
963,379,82,4.0,8339.84
964,379,16,3.0,4926.15
965,379,54,2.0,39624.76
966,380,89,2.0,22629.16
967,380,4,1.0,4438.25
968,380,98,3.0,27007.77
969,380,64,1.0,47695.41
970,381,75,4.0,43948.22
971,381,73,4.0,16275.39
972,381,34,4.0,8253.78
973,382,48,5.0,21478.85
974,383,34,2.0,8253.78
975,384,19,3.0,6328.83
976,385,89,2.0,22629.16
977,385,46,2.0,12406.71
978,385,7,3.0,30140.73
979,385,47,4.0,26994.97
980,386,7,3.0,30140.73
981,386,38,5.0,11529.5
982,386,82,1.0,8339.84
983,387,99,2.0,28852.96
984,387,98,1.0,27007.77
985,388,70,3.0,18758.3
986,388,41,3.0,45665.49
987,389,88,3.0,21961.19
988,389,13,5.0,13965.78
989,389,75,3.0,43948.22
990,390,2,2.0,12320.1
991,390,67,3.0,43538.88
992,391,100,4.0,39252.51
993,391,53,3.0,7726.78
994,391,21,1.0,41487.29
995,392,20,5.0,4032.13
996,392,29,2.0,8216.44
997,393,54,4.0,39624.76
998,394,15,2.0,5200.29
999,395,62,3.0,5666.45
1000,396,89,3.0,22629.16
1001,396,18,4.0,36513.62
1002,396,77,5.0,43912.68
1003,397,23,3.0,28909.87
1004,397,4,1.0,4438.25
1005,397,29,2.0,8216.44
1006,398,89,2.0,22629.16
1007,398,40,2.0,13460.27
1008,399,17,1.0,30225.93
1009,399,55,1.0,29860.81
1010,400,3,4.0,36849.91
1012,401,14,1.0,47864.93
1013,401,85,5.0,37787.73
1014,401,76,1.0,12048.67
1015,402,16,3.0,4926.15
1017,402,39,1.0,40271.79
1018,402,97,1.0,33481.99
1019,403,78,2.0,4374.11
1020,404,24,3.0,2386.64
1021,404,4,1.0,4438.25
1022,405,96,3.0,25756.39
1023,405,75,3.0,43948.22
1024,406,21,5.0,41487.29
1025,406,100,5.0,39252.51
1026,406,31,5.0,35120.83
1027,407,13,5.0,13965.78
1028,408,68,2.0,42099.3
1029,409,37,2.0,42158.31
1030,409,97,5.0,33481.99
1031,410,93,1.0,458.82
1032,411,65,4.0,48597.22
1033,411,47,5.0,26994.97
1034,412,57,1.0,26502.81
1035,412,24,3.0,2386.64
1036,413,55,2.0,29860.81
1037,413,66,2.0,25433.32
1038,413,53,1.0,7726.78
1039,413,98,3.0,27007.77
1040,414,60,1.0,34117.35
1041,415,64,3.0,47695.41
1042,415,91,3.0,1149.61
1043,416,11,3.0,37964.49
1044,417,15,4.0,5200.29
1045,417,37,4.0,42158.31
1046,417,77,3.0,43912.68
1047,417,88,4.0,21961.19
1048,418,71,4.0,27015.01
1049,418,38,4.0,11529.5
1050,419,9,4.0,21034.04
1051,419,87,3.0,49757.95
1052,420,2,4.0,12320.1
1053,420,87,1.0,49757.95
1054,421,57,5.0,26502.81
1055,421,85,1.0,37787.73
1056,421,16,2.0,4926.15
1057,421,51,4.0,25525.36
1058,422,95,2.0,42995.81
1059,423,47,2.0,26994.97
1060,424,26,5.0,42780.35
1061,424,52,1.0,37813.53
1062,424,30,4.0,10554.4
1063,425,36,5.0,11058.8
1064,425,76,3.0,12048.67
1065,425,97,4.0,33481.99
1066,425,46,4.0,12406.71
1067,426,63,5.0,7992.07
1068,426,36,2.0,11058.8
1069,426,99,4.0,28852.96
1070,426,14,1.0,47864.93
1071,427,63,4.0,7992.07
1072,427,30,2.0,10554.4
1073,427,4,1.0,4438.25
1074,428,9,4.0,21034.04
1075,429,23,4.0,28909.87
1076,430,20,3.0,4032.13
1077,430,80,5.0,38315.14
1078,430,13,1.0,13965.78
1079,431,60,2.0,34117.35
1080,431,38,4.0,11529.5
1081,431,63,5.0,7992.07
1082,431,34,5.0,8253.78
1083,432,70,5.0,18758.3
1084,432,3,1.0,36849.91
1085,432,56,1.0,19142.8
1086,433,58,3.0,43052.91
1087,433,49,4.0,20030.09
1088,433,59,1.0,34046.14
1089,433,5,2.0,1685.96
1090,434,91,2.0,1149.61
1091,434,63,4.0,7992.07
1092,434,18,3.0,36513.62
1093,435,63,1.0,7992.07
1094,435,73,4.0,16275.39
1095,435,85,5.0,37787.73
1096,435,88,5.0,21961.19
1097,436,61,5.0,37568.8
1098,436,21,5.0,41487.29
1099,436,8,4.0,10022.0
1100,436,34,4.0,8253.78
1101,437,79,3.0,40819.56
1102,437,99,3.0,28852.96
1103,437,42,1.0,43830.74
1104,437,4,5.0,4438.25
1105,438,17,3.0,30225.93
1106,439,95,5.0,42995.81
1107,439,4,3.0,4438.25
1108,439,49,1.0,20030.09
1109,440,45,3.0,7229.29
1110,440,53,3.0,7726.78
1111,440,8,2.0,10022.0
1112,440,32,2.0,30495.64
1113,441,76,1.0,12048.67
1114,441,89,1.0,22629.16
1115,441,40,1.0,13460.27
1116,442,22,1.0,44284.04
1117,442,69,3.0,30487.61
1118,442,5,4.0,1685.96
1119,443,73,5.0,16275.39
1120,443,54,3.0,39624.76
1121,443,3,4.0,36849.91
1122,443,76,1.0,12048.67
1123,444,49,5.0,20030.09
1124,444,50,3.0,49866.56
1125,444,74,1.0,5682.2
1126,445,13,2.0,13965.78
1127,445,44,4.0,19842.03
1128,445,65,3.0,48597.22
1129,445,22,5.0,44284.04
1130,446,47,4.0,26994.97
1131,446,26,4.0,42780.35
1132,446,82,1.0,8339.84
1133,447,37,3.0,42158.31
1134,447,7,3.0,30140.73
1135,448,29,5.0,8216.44
1136,448,96,1.0,25756.39
1137,448,92,5.0,11582.73
1138,448,13,5.0,13965.78
1139,449,35,1.0,13570.4
1140,449,73,5.0,16275.39
1141,449,61,4.0,37568.8
1142,450,45,1.0,7229.29
1143,450,84,3.0,48221.71
1144,451,56,5.0,19142.8
1145,451,41,2.0,45665.49
1146,451,54,4.0,39624.76
1147,452,80,5.0,38315.14
1148,452,59,5.0,34046.14
1149,452,24,1.0,2386.64
1150,453,74,4.0,5682.2
1151,453,28,4.0,31820.65
1152,454,82,5.0,8339.84
1153,454,79,4.0,40819.56
1154,454,73,1.0,16275.39
1155,455,47,4.0,26994.97
1156,455,19,2.0,6328.83
1157,456,96,3.0,25756.39
1158,456,56,4.0,19142.8
1159,457,9,2.0,21034.04
1160,457,53,3.0,7726.78
1161,457,37,2.0,42158.31
1162,458,88,5.0,21961.19
1163,458,31,4.0,35120.83
1164,458,31,1.0,35120.83
1165,459,25,1.0,38676.11
1166,459,32,3.0,30495.64
1167,460,63,5.0,7992.07
1168,460,56,4.0,19142.8
1169,460,83,1.0,43634.41
1170,460,26,2.0,42780.35
1171,461,18,1.0,36513.62
1172,461,34,3.0,8253.78
1173,461,85,5.0,37787.73
1174,462,83,1.0,43634.41
1175,462,93,4.0,458.82
1176,463,8,1.0,10022.0
1177,464,78,3.0,4374.11
1178,464,9,4.0,21034.04
1179,464,47,1.0,26994.97
1180,465,93,2.0,458.82
1181,465,31,1.0,35120.83
1182,465,74,5.0,5682.2
1183,465,16,5.0,4926.15
1184,466,64,1.0,47695.41
1185,466,31,5.0,35120.83
1186,466,16,3.0,4926.15
1187,467,75,4.0,43948.22
1188,467,96,2.0,25756.39
1189,467,55,2.0,29860.81
1190,468,14,2.0,47864.93
1191,468,28,3.0,31820.65
1192,469,53,3.0,7726.78
1193,469,76,1.0,12048.67
1194,469,63,5.0,7992.07
1195,469,48,1.0,21478.85
1196,470,70,4.0,18758.3
1197,470,61,2.0,37568.8
1198,470,36,2.0,11058.8
1199,471,61,3.0,37568.8
1200,471,40,1.0,13460.27
1201,471,83,5.0,43634.41
1202,472,95,1.0,42995.81
1203,473,33,5.0,26753.58
1204,473,50,3.0,49866.56
1205,474,88,1.0,21961.19
1206,474,69,2.0,30487.61
1207,474,57,4.0,26502.81
1208,475,51,3.0,25525.36
1209,476,12,2.0,34937.16
1210,476,39,2.0,40271.79
1211,476,21,4.0,41487.29
1212,477,99,4.0,28852.96
1213,477,5,3.0,1685.96
1214,477,11,4.0,37964.49
1215,478,95,4.0,42995.81
1216,478,43,4.0,10710.06
1217,478,13,2.0,13965.78
1218,478,90,3.0,11312.4
1219,479,46,4.0,12406.71
1220,480,59,1.0,34046.14
1221,480,98,1.0,27007.77
1222,480,83,2.0,43634.41
1223,481,83,2.0,43634.41
1224,481,1,4.0,1348.04
1225,481,26,3.0,42780.35
1226,481,41,5.0,45665.49
1227,482,15,2.0,5200.29
1228,483,67,2.0,43538.88
1229,483,77,4.0,43912.68
1230,484,58,4.0,43052.91
1231,484,95,2.0,42995.81
1232,484,34,2.0,8253.78
1233,485,37,2.0,42158.31
1234,485,11,4.0,37964.49
1235,485,48,2.0,21478.85
1236,486,49,5.0,20030.09
1237,486,29,1.0,8216.44
1238,486,3,5.0,36849.91
1239,486,83,5.0,43634.41
1240,487,12,4.0,34937.16
1241,487,26,3.0,42780.35
1242,488,7,4.0,30140.73
1243,488,80,4.0,38315.14
1244,489,20,1.0,4032.13
1245,489,48,2.0,21478.85
1246,489,73,1.0,16275.39
1247,490,92,5.0,11582.73
1248,491,99,4.0,28852.96
1249,491,87,4.0,49757.95
1250,491,16,2.0,4926.15
1251,491,92,2.0,11582.73
1252,492,35,3.0,13570.4
1253,492,96,4.0,25756.39
1254,493,17,4.0,30225.93
1255,493,27,5.0,19068.3
1256,493,28,3.0,31820.65
1257,493,94,2.0,11524.2
1258,494,24,4.0,2386.64
1259,494,19,1.0,6328.83
1260,494,38,3.0,11529.5
1261,494,31,5.0,35120.83
1262,495,32,3.0,30495.64
1263,495,75,4.0,43948.22
1264,495,11,1.0,37964.49
1265,495,61,2.0,37568.8
1266,496,89,4.0,22629.16
1267,496,88,2.0,21961.19
1268,496,92,4.0,11582.73
1269,497,95,5.0,42995.81
1270,497,33,1.0,26753.58
1271,497,13,5.0,13965.78
1272,497,8,1.0,10022.0
1273,498,31,4.0,35120.83
1274,498,46,5.0,12406.71
1275,498,86,5.0,35676.15
1276,499,1,3.0,1348.04
1277,500,39,4.0,40271.79
1278,500,86,3.0,35676.15
1279,500,17,5.0,30225.93
1281,501,34,2.0,8253.78
1282,501,65,4.0,48597.22
1283,502,60,2.0,34117.35
1284,502,12,3.0,34937.16
1285,502,91,5.0,1149.61
1286,503,19,3.0,6328.83
1287,503,15,3.0,5200.29
1289,503,64,3.0,47695.41
1290,504,56,3.0,19142.8
1291,504,34,5.0,8253.78
1292,504,98,3.0,27007.77
1293,505,56,2.0,19142.8
1294,505,41,4.0,45665.49
1295,505,98,2.0,27007.77
1296,506,7,2.0,30140.73
1297,506,20,1.0,4032.13
1298,506,30,2.0,10554.4
1299,506,5,4.0,1685.96
1300,507,21,4.0,41487.29
1301,507,56,1.0,19142.8
1302,507,64,1.0,47695.41
1303,508,46,5.0,12406.71
1304,508,63,4.0,7992.07
1305,508,64,1.0,47695.41
1306,508,93,2.0,458.82
1307,509,45,1.0,7229.29
1308,510,37,2.0,42158.31
1309,510,22,5.0,44284.04
1310,511,73,5.0,16275.39
1311,511,28,5.0,31820.65
1312,511,1,5.0,1348.04
1313,512,54,1.0,39624.76
1314,512,32,4.0,30495.64
1315,513,43,1.0,10710.06
1316,514,88,1.0,21961.19
1317,514,51,3.0,25525.36
1318,514,76,1.0,12048.67
1319,515,20,1.0,4032.13
1320,515,11,4.0,37964.49
1321,515,91,4.0,1149.61
1322,516,81,3.0,33021.57
1323,516,77,1.0,43912.68
1324,516,43,1.0,10710.06
1325,516,84,5.0,48221.71
1326,517,42,5.0,43830.74
1327,517,17,2.0,30225.93
1328,517,7,3.0,30140.73
1329,517,42,1.0,43830.74
1330,518,71,5.0,27015.01
1331,519,12,4.0,34937.16
1332,519,33,2.0,26753.58
1333,519,31,4.0,35120.83
1334,519,12,1.0,34937.16
1335,520,21,4.0,41487.29
1336,520,100,4.0,39252.51
1337,521,83,2.0,43634.41
1338,521,16,3.0,4926.15
1339,521,63,4.0,7992.07
1340,522,88,5.0,21961.19
1341,522,17,3.0,30225.93
1342,522,86,1.0,35676.15
1343,523,66,2.0,25433.32
1344,523,63,4.0,7992.07
1345,523,50,4.0,49866.56
1346,524,73,5.0,16275.39
1347,524,55,1.0,29860.81
1348,524,97,4.0,33481.99
1349,525,79,2.0,40819.56
1350,525,56,4.0,19142.8
1351,525,12,1.0,34937.16
1352,526,60,2.0,34117.35
1353,526,83,2.0,43634.41
1354,526,64,5.0,47695.41
1355,527,38,4.0,11529.5
1356,528,11,4.0,37964.49
1357,528,39,2.0,40271.79
1358,528,17,3.0,30225.93
1359,528,32,5.0,30495.64
1360,529,38,5.0,11529.5
1361,529,7,5.0,30140.73
1362,529,10,1.0,29504.36
1363,529,66,1.0,25433.32
1364,530,53,1.0,7726.78
1365,530,60,5.0,34117.35
1366,530,33,3.0,26753.58
1367,530,33,5.0,26753.58
1368,531,99,5.0,28852.96
1369,532,15,4.0,5200.29
1370,533,24,4.0,2386.64
1372,534,91,3.0,1149.61
1373,534,41,5.0,45665.49
1374,534,93,4.0,458.82
1375,534,97,4.0,33481.99
1376,535,44,2.0,19842.03
1377,535,28,2.0,31820.65
1378,535,11,5.0,37964.49
1379,536,87,1.0,49757.95
1380,536,56,5.0,19142.8
1381,536,3,1.0,36849.91
1382,537,15,1.0,5200.29
1383,537,22,4.0,44284.04
1384,537,59,4.0,34046.14
1385,537,85,5.0,37787.73
1386,538,39,5.0,40271.79
1387,538,79,3.0,40819.56
1388,538,89,4.0,22629.16
1389,538,39,1.0,40271.79
1390,539,18,1.0,36513.62
1391,539,25,1.0,38676.11
1392,540,90,2.0,11312.4
1393,541,27,4.0,19068.3
1394,542,84,2.0,48221.71
1395,542,56,5.0,19142.8
1396,543,12,3.0,34937.16
1397,543,99,4.0,28852.96
1398,544,61,4.0,37568.8
1399,544,3,1.0,36849.91
1400,545,20,4.0,4032.13
1401,545,63,4.0,7992.07
1402,546,58,5.0,43052.91
1403,547,26,3.0,42780.35
1404,547,73,4.0,16275.39
1405,548,43,1.0,10710.06
1406,549,81,4.0,33021.57
1407,550,64,5.0,47695.41
1408,550,77,5.0,43912.68
1409,550,38,1.0,11529.5
1410,550,63,4.0,7992.07
1411,551,66,5.0,25433.32
1412,551,93,5.0,458.82
1413,551,87,4.0,49757.95
1414,551,30,1.0,10554.4
1415,552,55,5.0,29860.81
1416,553,71,1.0,27015.01
1417,553,35,4.0,13570.4
1418,553,61,1.0,37568.8
1419,554,80,3.0,38315.14
1420,554,58,4.0,43052.91
1421,554,3,2.0,36849.91
1422,554,37,2.0,42158.31
1423,555,45,4.0,7229.29
1424,555,30,5.0,10554.4
1425,555,29,5.0,8216.44
1426,555,88,3.0,21961.19
1427,556,17,3.0,30225.93
1428,556,93,4.0,458.82
1429,556,54,3.0,39624.76
1430,556,61,2.0,37568.8
1431,557,37,1.0,42158.31
1432,557,86,4.0,35676.15
1433,558,23,2.0,28909.87
1434,558,21,5.0,41487.29
1435,559,13,4.0,13965.78
1436,559,64,3.0,47695.41
1437,559,31,2.0,35120.83
1438,559,72,1.0,45932.83
1439,560,46,3.0,12406.71
1440,561,87,2.0,49757.95
1441,561,23,5.0,28909.87
1442,561,5,1.0,1685.96
1443,562,56,1.0,19142.8
1444,562,80,2.0,38315.14
1445,562,16,5.0,4926.15
1446,563,63,3.0,7992.07
1447,563,44,3.0,19842.03
1448,564,99,5.0,28852.96
1449,565,20,5.0,4032.13
1450,565,78,1.0,4374.11
1451,565,91,1.0,1149.61
1452,566,59,1.0,34046.14
1453,566,14,5.0,47864.93
1454,566,79,1.0,40819.56
1455,566,72,1.0,45932.83
1456,567,22,1.0,44284.04
1457,568,47,2.0,26994.97
1458,568,94,3.0,11524.2
1459,569,98,5.0,27007.77
1460,569,64,1.0,47695.41
1461,569,20,3.0,4032.13
1462,569,43,2.0,10710.06
1463,570,26,4.0,42780.35
1464,571,99,1.0,28852.96
1465,571,32,4.0,30495.64
1466,571,44,3.0,19842.03
1467,571,65,2.0,48597.22
1468,572,35,3.0,13570.4
1469,573,47,2.0,26994.97
1470,573,20,5.0,4032.13
1471,573,54,2.0,39624.76
1472,573,18,4.0,36513.62
1473,574,53,4.0,7726.78
1474,574,67,3.0,43538.88
1475,574,4,4.0,4438.25
1476,574,19,1.0,6328.83
1477,575,11,3.0,37964.49
1478,576,52,2.0,37813.53
1479,576,56,1.0,19142.8
1480,576,51,1.0,25525.36
1481,577,74,1.0,5682.2
1482,577,81,5.0,33021.57
1483,578,54,4.0,39624.76
1484,578,88,5.0,21961.19
1485,578,39,3.0,40271.79
1486,579,2,3.0,12320.1
1487,579,68,5.0,42099.3
1488,579,19,4.0,6328.83
1489,580,83,2.0,43634.41
1490,580,70,5.0,18758.3
1491,580,80,4.0,38315.14
1492,580,90,3.0,11312.4
1493,581,100,2.0,39252.51
1494,581,39,1.0,40271.79
1495,581,5,5.0,1685.96
1496,581,43,4.0,10710.06
1497,582,67,5.0,43538.88
1498,582,37,2.0,42158.31
1499,583,66,5.0,25433.32
1500,584,67,3.0,43538.88
1501,584,97,2.0,33481.99
1502,584,3,1.0,36849.91
1503,585,31,3.0,35120.83
1504,585,93,4.0,458.82
1505,585,65,1.0,48597.22
1506,586,48,3.0,21478.85
1507,587,16,1.0,4926.15
1508,587,97,1.0,33481.99
1509,587,58,3.0,43052.91
1510,588,59,3.0,34046.14
1511,589,96,5.0,25756.39
1512,589,73,5.0,16275.39
1513,590,45,3.0,7229.29
1514,590,37,5.0,42158.31
1515,591,92,4.0,11582.73
1516,591,67,2.0,43538.88
1517,592,42,5.0,43830.74
1518,593,100,3.0,39252.51
1519,593,59,1.0,34046.14
1520,594,92,4.0,11582.73
1521,594,53,1.0,7726.78
1522,595,8,4.0,10022.0
1523,596,61,2.0,37568.8
1524,596,58,1.0,43052.91
1525,597,87,5.0,49757.95
1526,597,52,5.0,37813.53
1527,597,72,5.0,45932.83
1528,598,34,5.0,8253.78
1529,598,64,4.0,47695.41
1530,598,57,4.0,26502.81
1531,598,94,4.0,11524.2
1532,599,19,5.0,6328.83
1533,599,17,4.0,30225.93
1534,600,17,5.0,30225.93
1535,600,68,1.0,42099.3
1536,600,89,2.0,22629.16
1537,600,59,4.0,34046.14
1538,601,96,2.0,25756.39
1539,602,16,5.0,4926.15
1540,602,53,1.0,7726.78
1541,602,16,3.0,4926.15
1543,603,20,1.0,4032.13
1544,603,48,3.0,21478.85
1545,604,39,3.0,40271.79
1546,604,63,1.0,7992.07
1547,604,19,2.0,6328.83
1548,605,7,3.0,30140.73
1549,605,37,2.0,42158.31
1550,605,24,4.0,2386.64
1551,605,1,1.0,1348.04
1552,606,9,1.0,21034.04
1553,606,54,4.0,39624.76
1554,606,74,3.0,5682.2
1555,607,44,4.0,19842.03
1556,607,61,5.0,37568.8
1557,607,17,2.0,30225.93
1558,607,65,4.0,48597.22
1559,608,86,4.0,35676.15
1560,608,20,3.0,4032.13
1561,608,12,5.0,34937.16
1562,608,86,5.0,35676.15
1563,609,50,2.0,49866.56
1564,609,51,3.0,25525.36
1565,609,70,1.0,18758.3
1566,609,86,4.0,35676.15
1567,610,83,1.0,43634.41
1568,610,22,1.0,44284.04
1569,610,74,3.0,5682.2
1570,611,83,5.0,43634.41
1571,612,25,5.0,38676.11
1572,613,73,5.0,16275.39
1573,614,97,4.0,33481.99
1574,614,65,1.0,48597.22
1575,615,85,5.0,37787.73
1576,616,3,3.0,36849.91
1577,616,27,2.0,19068.3
1578,617,11,5.0,37964.49
1579,617,78,3.0,4374.11
1580,617,52,5.0,37813.53
1582,618,44,4.0,19842.03
1583,619,54,1.0,39624.76
1584,619,68,3.0,42099.3
1585,620,33,1.0,26753.58
1586,620,15,1.0,5200.29
1587,620,70,2.0,18758.3
1588,620,37,2.0,42158.31
1589,621,33,1.0,26753.58
1590,621,20,3.0,4032.13
1591,622,87,2.0,49757.95
1592,622,8,5.0,10022.0
1593,622,42,2.0,43830.74
1594,622,4,1.0,4438.25
1595,623,50,1.0,49866.56
1596,623,41,2.0,45665.49
1597,623,53,3.0,7726.78
1598,624,49,1.0,20030.09
1599,624,7,2.0,30140.73
1600,624,31,5.0,35120.83
1601,625,64,5.0,47695.41
1602,625,97,5.0,33481.99
1603,626,15,3.0,5200.29
1604,626,8,3.0,10022.0
1605,626,60,5.0,34117.35
1606,626,53,1.0,7726.78
1607,627,4,4.0,4438.25
1608,627,82,2.0,8339.84
1609,627,3,3.0,36849.91
1610,627,71,5.0,27015.01
1611,628,32,5.0,30495.64
1612,629,39,5.0,40271.79
1613,629,53,4.0,7726.78
1614,630,82,5.0,8339.84
1615,631,19,3.0,6328.83
1616,631,70,2.0,18758.3
1617,632,69,4.0,30487.61
1618,632,72,4.0,45932.83
1619,633,1,4.0,1348.04
1620,634,84,2.0,48221.71
1621,634,1,1.0,1348.04
1622,634,62,3.0,5666.45
1623,635,88,4.0,21961.19
1624,635,45,2.0,7229.29
1625,635,75,5.0,43948.22
1627,636,95,5.0,42995.81
1628,636,73,1.0,16275.39
1629,637,12,4.0,34937.16
1630,637,90,1.0,11312.4
1631,637,18,5.0,36513.62
1632,638,56,2.0,19142.8
1633,638,79,5.0,40819.56
1634,638,41,3.0,45665.49
1635,639,97,4.0,33481.99
1636,639,35,2.0,13570.4
1637,639,85,3.0,37787.73
1638,640,27,4.0,19068.3
1639,640,77,3.0,43912.68
1640,640,3,2.0,36849.91
1641,641,78,4.0,4374.11
1642,642,2,2.0,12320.1
1643,643,72,4.0,45932.83
1644,643,98,4.0,27007.77
1645,643,69,1.0,30487.61
1646,643,84,1.0,48221.71
1647,644,86,4.0,35676.15
1648,645,46,4.0,12406.71
1649,646,50,2.0,49866.56
1650,646,99,1.0,28852.96
1651,646,16,4.0,4926.15
1652,647,25,4.0,38676.11
1653,647,2,2.0,12320.1
1654,647,96,1.0,25756.39
1655,648,88,3.0,21961.19
1656,648,25,1.0,38676.11
1657,648,79,3.0,40819.56
1658,649,30,4.0,10554.4
1659,649,47,1.0,26994.97
1660,650,64,5.0,47695.41
1661,650,27,1.0,19068.3
1662,650,26,4.0,42780.35
1663,651,36,5.0,11058.8
1664,652,22,5.0,44284.04
1665,652,25,5.0,38676.11
1666,652,87,5.0,49757.95
1667,652,73,2.0,16275.39
1668,653,76,2.0,12048.67
1669,654,17,3.0,30225.93
1670,655,67,3.0,43538.88
1671,655,25,1.0,38676.11
1672,656,88,5.0,21961.19
1673,656,59,1.0,34046.14
1674,656,55,1.0,29860.81
1675,657,56,4.0,19142.8
1676,657,36,1.0,11058.8
1677,657,88,5.0,21961.19
1678,658,64,3.0,47695.41
1679,658,67,1.0,43538.88
1680,658,93,2.0,458.82
1681,658,7,3.0,30140.73
1682,659,69,4.0,30487.61
1683,659,41,1.0,45665.49
1684,659,51,2.0,25525.36
1685,659,43,1.0,10710.06
1686,660,95,2.0,42995.81
1687,661,10,2.0,29504.36
1688,661,26,2.0,42780.35
1689,661,43,3.0,10710.06
1690,661,9,1.0,21034.04
1691,662,62,4.0,5666.45
1692,663,76,3.0,12048.67
1693,664,32,1.0,30495.64
1694,664,61,2.0,37568.8
1695,664,44,1.0,19842.03
1696,665,67,2.0,43538.88
1697,665,10,5.0,29504.36
1698,665,80,4.0,38315.14
1699,666,81,4.0,33021.57
1700,667,11,1.0,37964.49
1701,668,49,3.0,20030.09
1702,669,17,1.0,30225.93
1703,670,8,3.0,10022.0
1704,670,79,4.0,40819.56
1705,670,9,1.0,21034.04
1706,670,87,1.0,49757.95
1707,671,38,4.0,11529.5
1708,672,13,5.0,13965.78
1709,672,97,4.0,33481.99
1710,672,30,5.0,10554.4
1711,672,85,5.0,37787.73
1712,673,59,4.0,34046.14
1713,674,55,5.0,29860.81
1714,674,80,1.0,38315.14
1715,674,44,1.0,19842.03
1716,674,59,5.0,34046.14
1717,675,76,2.0,12048.67
1718,675,14,1.0,47864.93
1719,675,2,5.0,12320.1
1720,676,76,2.0,12048.67
1721,677,82,5.0,8339.84
1722,677,33,3.0,26753.58
1723,678,62,5.0,5666.45
1724,678,57,2.0,26502.81
1725,678,32,2.0,30495.64
1727,679,40,5.0,13460.27
1728,679,56,5.0,19142.8
1729,680,40,5.0,13460.27
1730,680,70,2.0,18758.3
1731,680,19,4.0,6328.83
1732,681,78,3.0,4374.11
1733,681,38,3.0,11529.5
1734,681,2,5.0,12320.1
1735,682,8,2.0,10022.0
1736,682,65,5.0,48597.22
1737,683,55,3.0,29860.81
1738,684,26,2.0,42780.35
1739,684,9,3.0,21034.04
1740,685,86,4.0,35676.15
1741,685,89,4.0,22629.16
1742,686,75,5.0,43948.22
1743,686,43,5.0,10710.06
1744,686,39,4.0,40271.79
1745,687,21,1.0,41487.29
1746,687,59,1.0,34046.14
1747,687,64,2.0,47695.41
1748,688,82,2.0,8339.84
1749,689,60,5.0,34117.35
1750,689,28,2.0,31820.65
1751,690,95,3.0,42995.81
1752,690,95,4.0,42995.81
1753,690,27,4.0,19068.3
1754,690,24,1.0,2386.64
1755,691,2,1.0,12320.1
1756,691,46,1.0,12406.71
1757,691,72,1.0,45932.83
1758,692,38,4.0,11529.5
1759,692,25,5.0,38676.11
1761,693,26,2.0,42780.35
1762,693,37,2.0,42158.31
1763,694,34,2.0,8253.78
1764,694,44,5.0,19842.03
1765,695,23,2.0,28909.87
1766,695,3,2.0,36849.91
1767,696,13,1.0,13965.78
1768,696,87,2.0,49757.95
1769,696,49,1.0,20030.09
1770,697,27,3.0,19068.3
1771,697,59,2.0,34046.14
1772,697,48,3.0,21478.85
1773,698,68,5.0,42099.3
1774,698,56,1.0,19142.8
1775,699,19,2.0,6328.83
1776,700,25,5.0,38676.11
1777,700,49,3.0,20030.09
1778,701,77,4.0,43912.68
1779,701,82,2.0,8339.84
1781,702,69,3.0,30487.61
1782,702,20,3.0,4032.13
1783,703,7,3.0,30140.73
1784,703,17,5.0,30225.93
1785,704,27,1.0,19068.3
1786,704,61,5.0,37568.8
1787,704,9,2.0,21034.04
1788,704,66,4.0,25433.32
1789,705,64,5.0,47695.41
1790,705,60,2.0,34117.35
1791,705,42,3.0,43830.74
1792,706,92,4.0,11582.73
1793,706,61,3.0,37568.8
1794,706,75,4.0,43948.22
1795,706,82,5.0,8339.84
1796,707,27,2.0,19068.3
1797,708,58,2.0,43052.91
1798,708,51,2.0,25525.36
1799,709,55,4.0,29860.81
1800,709,74,2.0,5682.2
1801,709,48,3.0,21478.85
1802,710,18,1.0,36513.62
1803,711,57,5.0,26502.81
1804,711,46,2.0,12406.71
1805,711,75,1.0,43948.22
1806,712,66,5.0,25433.32
1807,712,44,4.0,19842.03
1808,712,58,4.0,43052.91
1809,712,56,4.0,19142.8
1810,713,64,3.0,47695.41
1811,713,35,4.0,13570.4
1812,713,4,2.0,4438.25
1813,714,30,3.0,10554.4
1814,714,83,1.0,43634.41
1815,714,46,1.0,12406.71
1816,714,38,5.0,11529.5
1817,715,36,2.0,11058.8
1818,716,16,1.0,4926.15
1819,717,5,5.0,1685.96
1820,717,26,3.0,42780.35
1821,717,26,3.0,42780.35
1822,718,39,3.0,40271.79
1823,718,25,5.0,38676.11
1824,718,18,5.0,36513.62
1825,719,2,3.0,12320.1
1826,719,37,3.0,42158.31
1827,719,52,4.0,37813.53
1828,720,61,5.0,37568.8
1829,721,51,2.0,25525.36
1830,721,30,2.0,10554.4
1831,722,30,5.0,10554.4
1832,722,76,5.0,12048.67
1833,722,97,4.0,33481.99
